nit;name_restaurant;manager_restaurant;type_id_customer;id_customer;first_name;last_name;phone;address;date_order;code_order;name_product;code_product;description;cost;quantity;status
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Curtice;48562457635;animal;-5263,845;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Skipton;48562457633;salud;-5277,355;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Finlay;48562457631;belleza;-5290,865;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Quintin;48562457629;comida;-5304,375;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Garreth;48562457627;casa;-5317,885;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Putnam;48562457625;cocina;-5331,395;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Lisle;48562457623;animal;-5344,905;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Norton;48562457621;salud;-5358,415;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Chadwick;48562457619;belleza;-5371,925;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Arnie;48562457617;comida;-5385,435;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Hercules;48562457615;casa;-5398,945;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Manolo;48562457613;cocina;-5412,455;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Walton;48562457611;animal;-5425,965;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Mateo;48562457609;salud;-5439,475;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Nicolis;48562457607;belleza;-5452,985;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Domenic;48562457605;comida;-5466,495;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Gavan;48562457603;casa;-5480,005;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Deane;48562457601;cocina;-5493,515;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Britt;48562457599;animal;-5507,025;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Miles;48562457597;salud;-5520,535;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Dalis;48562457595;belleza;-5534,045;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Johny;48562457593;comida;-5547,555;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Yehudi;48562457591;casa;-5561,065;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Archibald;48562457589;cocina;-5574,575;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Hobart;48562457587;animal;-5588,085;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Delainey;48562457585;salud;-5601,595;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Araldo;48562457583;belleza;-5615,105;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Arnuad;48562457581;comida;-5628,615;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Christoper;48562457579;casa;-5642,125;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Brice;48562457577;cocina;-5655,635;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Hansiain;48562457575;animal;-5669,145;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Roldan;48562457573;salud;-5682,655;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Tibold;48562457571;belleza;-5696,165;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Cchaddie;48562457569;comida;-5709,675;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Staford;48562457567;casa;-5723,185;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Rance;48562457565;cocina;-5736,695;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Wadsworth;48562457563;animal;-5750,205;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Georgi;48562457561;salud;-5763,715;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Sigfrid;48562457559;belleza;-5777,225;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bevon;48562457557;comida;-5790,735;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Edan;48562457555;casa;-5804,245;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Verney;48562457553;cocina;-5817,755;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ripley;48562457551;animal;-5831,265;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Dionysus;48562457549;salud;-5844,775;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Beaufort;48562457547;belleza;-5858,285;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Godart;48562457545;comida;-5871,795;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Seumas;48562457543;casa;-5885,305;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Stefano;48562457541;cocina;-5898,815;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Kipper;48562457539;animal;-5912,325;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Franny;48562457537;salud;-5925,835;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Kristofor;48562457535;belleza;-5939,345;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Corbet;48562457533;comida;-5952,855;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Theobald;48562457531;casa;-5966,365;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Giustino;48562457529;cocina;-5979,875;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Nicola;48562457527;animal;-5993,385;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Byran;48562457525;salud;-6006,895;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Kleon;48562457523;belleza;-6020,405;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Baird;48562457521;comida;-6033,915;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Price;48562457519;casa;-6047,425;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Carlie;48562457517;cocina;-6060,935;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Brook;48562457515;animal;-6074,445;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Griffin;48562457513;salud;-6087,955;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Elmer;48562457511;belleza;-6101,465;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Taddeusz;48562457509;comida;-6114,975;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Marmaduke;48562457507;casa;-6128,485;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Bert;48562457505;cocina;-6141,995;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Waylon;48562457503;animal;-6155,505;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Farlee;48562457501;salud;-6169,015;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Rodrick;48562457499;belleza;-6182,525;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Dev;48562457497;comida;-6196,035;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Odey;48562457495;casa;-6209,545;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Currey;48562457493;cocina;-6223,055;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Elmer;48562457491;animal;-6236,565;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Vin;48562457489;salud;-6250,075;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Joe;48562457487;belleza;-6263,585;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Taddeo;48562457485;comida;-6277,095;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Braden;48562457483;casa;-6290,605;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Conney;48562457481;cocina;-6304,115;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Forrester;48562457479;animal;-6317,625;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Kristopher;48562457477;salud;-6331,135;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Ches;48562457475;belleza;-6344,645;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Morey;48562457473;comida;-6358,155;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Branden;48562457471;casa;-6371,665;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Hurley;48562457469;cocina;-6385,175;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Travers;48562457467;animal;-6398,685;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Roderick;48562457465;salud;-6412,195;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Reuven;48562457463;belleza;-6425,705;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Garrett;48562457461;comida;-6439,215;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Warren;48562457459;casa;-6452,725;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Fraser;48562457457;cocina;-6466,235;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Jakob;48562457455;animal;-6479,745;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Lazare;48562457453;salud;-6493,255;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Guido;48562457451;belleza;-6506,765;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Matteo;48562457449;comida;-6520,275;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Mart;48562457447;casa;-6533,785;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Jefferey;48562457445;cocina;-6547,295;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Reamonn;48562457443;animal;-6560,805;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Christian;48562457441;salud;-6574,315;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Wendel;48562457439;belleza;-6587,825;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Meier;48562457437;comida;-6601,335;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Stavro;48562457435;casa;-6614,845;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Rene;48562457433;cocina;-6628,355;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Chane;48562457431;animal;-6641,865;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Alexandros;48562457429;salud;-6655,375;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Nev;48562457427;belleza;-6668,885;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Papageno;48562457425;comida;-6682,395;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Anson;48562457423;casa;-6695,905;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Jim;48562457421;cocina;-6709,415;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Linus;48562457419;animal;-6722,925;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Cullan;48562457417;salud;-6736,435;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Paton;48562457415;belleza;-6749,945;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Efrem;48562457413;comida;-6763,455;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Kennith;48562457411;casa;-6776,965;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Andras;48562457409;cocina;-6790,475;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Angie;48562457407;animal;-6803,985;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Ephraim;48562457405;salud;-6817,495;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Gary;48562457403;belleza;-6831,005;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Virge;48562457401;comida;-6844,515;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Randell;48562457399;casa;-6858,025;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bronny;48562457397;cocina;-6871,535;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Izzy;48562457395;animal;-6885,045;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Mervin;48562457393;salud;-6898,555;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Skyler;48562457391;belleza;-6912,065;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Hirsch;48562457389;comida;-6925,575;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Emmery;48562457387;casa;-6939,085;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Carlin;48562457385;cocina;-6952,595;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Flinn;48562457383;animal;-6966,105;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Pierson;48562457381;salud;-6979,615;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Frazier;48562457379;belleza;-6993,125;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Gram;48562457377;comida;-7006,635;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Raimondo;48562457375;casa;-7020,145;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Torr;48562457373;cocina;-7033,655;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Alfy;48562457371;animal;-7047,165;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Zeb;48562457369;salud;-7060,675;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Elmer;48562457367;belleza;-7074,185;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Durand;48562457365;comida;-7087,695;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Raphael;48562457363;casa;-7101,205;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Victor;48562457361;cocina;-7114,715;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Benedicto;48562457359;animal;-7128,225;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Flin;48562457357;salud;-7141,735;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Jone;48562457355;belleza;-7155,245;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Farleigh;48562457353;comida;-7168,755;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Birk;48562457351;casa;-7182,265;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Clevie;48562457349;cocina;-7195,775;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Steven;48562457347;animal;-7209,285;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Freddie;48562457345;salud;-7222,795;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Vlad;48562457343;belleza;-7236,305;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Gavan;48562457341;comida;-7249,815;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Nikolaos;48562457339;casa;-7263,325;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Garner;48562457337;cocina;-7276,835;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Georgy;48562457335;animal;-7290,345;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Nicolis;48562457333;salud;-7303,855;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Royal;48562457331;belleza;-7317,365;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Bartlett;48562457329;comida;-7330,875;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Mahmud;48562457327;casa;-7344,385;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Reynard;48562457325;cocina;-7357,895;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Barret;48562457323;animal;-7371,405;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Andie;48562457321;salud;-7384,915;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ignatius;48562457319;belleza;-7398,425;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Tobe;48562457317;comida;-7411,935;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Eberhard;48562457315;casa;-7425,445;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Zachary;48562457313;cocina;-7438,955;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Lorenzo;48562457311;animal;-7452,465;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bendick;48562457309;salud;-7465,975;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Joseito;48562457307;belleza;-7479,485;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Karlis;48562457305;comida;-7492,995;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Cesaro;48562457303;casa;-7506,505;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Kendell;48562457301;cocina;-7520,015;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Robinet;48562457299;animal;-7533,525;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Gerhardt;48562457297;salud;-7547,035;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Nickie;48562457295;belleza;-7560,545;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Raoul;48562457293;comida;-7574,055;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Alaster;48562457291;casa;-7587,565;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Roosevelt;48562457289;cocina;-7601,075;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ignacio;48562457287;animal;-7614,585;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Finley;48562457285;salud;-7628,095;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Rufe;48562457283;belleza;-7641,605;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Lowell;48562457281;comida;-7655,115;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Kevon;48562457279;casa;-7668,625;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Garrick;48562457277;cocina;-7682,135;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Robby;48562457275;animal;-7695,645;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Wayne;48562457273;salud;-7709,155;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Benson;48562457271;belleza;-7722,665;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Isa;48562457269;comida;-7736,175;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Clemente;48562457267;casa;-7749,685;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Crawford;48562457265;cocina;-7763,195;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Dallas;48562457263;animal;-7776,705;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Darin;48562457261;salud;-7790,215;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Dugald;48562457259;belleza;-7803,725;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Tanny;48562457257;comida;-7817,235;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Way;48562457255;casa;-7830,745;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Maxim;48562457253;cocina;-7844,255;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Alanson;48562457251;animal;-7857,765;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Lem;48562457249;salud;-7871,275;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Orran;48562457247;belleza;-7884,785;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Dud;48562457245;comida;-7898,295;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Antonius;48562457243;casa;-7911,805;2;sent
